ID;Estado;Antigüedad;Tipo_de_Casa;Tiempo;Edad;Estado_Civil;Registro;Tipo_Trabajo;Gastos;Ingresos;Activos;Deuda;Monto;Precio
1428;1;1;2;60;44;2;1;3;90;905;20000;15000;1200;1381
1429;1;1;6;36;29;1;1;1;35;52;0;0;1000;1152
1430;1;8;2;60;32;2;1;1;75;157;3500;1800;1300;1590
1431;1;10;2;24;46;2;1;3;120;400;6000;2700;600;1080
1432;1;4;1;48;39;2;1;1;91;157;0;0;1300;1501
1433;2;0;5;60;30;2;1;3;60;0;0;0;1000;1110
1434;2;10;2;60;27;2;1;1;45;120;5000;2000;1570;1914
1435;1;9;1;60;37;2;1;1;91;162;0;0;1000;1537
1436;2;0;2;48;26;2;1;3;45;0;16000;3648;400;1751
1437;1;5;1;24;29;2;1;3;45;99999999;0;0;800;1197
1438;1;8;2;36;60;2;1;3;45;78;11000;0;500;670
1439;2;0;1;36;26;2;1;2;80;195;0;0;600;785
1440;1;2;1;60;33;1;1;1;75;400;0;0;1450;1457
1441;2;0;6;36;52;2;1;3;45;0;0;0;500;1050
1442;1;6;1;24;28;2;1;1;62;166;0;0;500;1150
1443;1;20;2;48;53;2;1;1;60;135;4000;0;1170;1297
1444;1;10;2;60;36;2;1;1;75;204;5000;0;1400;1460
1445;1;14;2;36;34;2;1;1;75;155;3000;1000;400;1908
1446;1;1;2;36;30;2;1;1;45;120;3000;1100;1750;2245
1447;1;3;5;60;25;1;1;1;35;130;6000;0;625;1083
1448;1;2;2;18;43;2;1;3;90;356;5000;800;700;1073
1449;1;25;6;60;50;2;1;1;90;230;0;0;800;860
1450;1;36;2;48;58;2;1;1;45;100;5500;108;700;1291
1451;1;11;2;60;44;2;2;1;60;130;3500;0;1400;1731
1452;1;7;2;60;23;1;1;1;60;145;4500;0;1100;1150
1453;1;0;1;18;34;2;2;2;98;81;0;0;300;450
1454;1;1;2;60;29;2;1;1;60;136;7000;0;1000;1688
1455;1;17;2;60;32;2;1;1;75;200;5000;2500;1550;1721
1456;2;2;2;36;19;1;2;3;35;99999999;9000;0;500;1100
1457;1;18;1;42;35;2;1;1;76;157;0;0;800;1687
1458;1;0;5;48;24;1;1;2;45;76;0;0;1640;1649
1459;1;2;2;60;25;2;1;3;45;200;6000;1500;1600;1866
1460;1;1;5;12;24;1;1;1;35;128;0;0;300;1056
1461;1;2;2;18;37;2;1;1;90;90;1500;0;400;1166
1462;2;5;1;48;30;4;2;2;39;41;0;0;1300;1600
1463;1;12;2;48;35;2;1;1;45;125;6000;0;350;1511
1464;1;1;6;36;28;1;1;3;35;100;0;0;1950;2074
1465;1;14;2;60;45;2;1;1;120;250;18000;0;450;911
1466;2;3;5;36;19;1;2;1;35;47;0;0;500;700
1467;1;2;5;24;30;2;1;2;45;57;0;0;500;974
1468;2;6;2;12;36;2;2;1;90;78;6000;2700;300;500
1469;2;2;1;36;29;2;1;1;85;100;0;0;2100;2300
1470;1;13;2;60;28;2;1;1;60;102;3500;0;1175;1375
1471;1;0;1;60;27;2;1;1;58;133;0;0;400;1136
1472;1;3;6;48;22;1;1;3;60;104;5000;0;1300;1813
1473;1;15;2;60;40;2;2;3;75;99999999;16000;0;1150;1850
1474;1;1;5;48;26;1;1;3;35;500;0;0;1300;1561
1475;2;8;1;60;40;4;1;1;70;100;0;0;1300;1510
1476;2;1;2;60;52;1;1;1;35;150;6000;0;1580;1756
1477;2;1;5;60;24;1;1;2;35;115;0;0;1400;1420
1478;2;0;2;48;38;2;1;3;90;38;2800;0;1050;1238
1479;2;1;1;36;25;2;1;2;67;67;0;0;775;850
1480;2;3;1;60;38;2;2;2;72;123;0;0;1030;1170
1481;1;18;2;60;36;2;1;1;45;85;3000;0;1500;1856
1482;2;0;2;60;44;5;2;1;60;60;4000;3378;1400;1703
1483;2;4;2;60;33;2;1;2;90;82;3500;1000;1300;1795
1484;1;1;2;36;36;1;1;1;35;345;18000;0;2000;2961
1485;1;0;5;36;26;2;1;2;60;142;0;0;1000;1426
1486;1;10;2;24;63;2;1;3;60;107;17000;0;800;1472
1487;1;2;2;60;40;2;1;1;90;161;8000;470;1200;1670
1488;2;4;6;60;24;1;1;2;35;63;0;0;900;1777
1489;1;4;2;24;22;1;1;1;35;79;4000;0;1000;1618
1490;2;7;5;60;40;2;1;1;90;93;8000;0;1300;1588
1491;1;11;2;36;26;2;1;1;45;137;6000;0;1000;1264
1492;2;4;3;60;30;2;2;1;60;74;1500;0;870;875
1493;1;15;2;48;31;2;1;1;60;131;3000;0;770;872
1494;1;4;2;48;22;1;1;1;45;113;14000;0;1300;1410
1495;2;1;2;60;61;2;1;4;45;30;6000;0;1000;1055
1496;1;7;5;30;33;2;1;1;75;154;4000;125;850;2243
1497;1;28;2;24;45;2;1;1;75;164;5000;0;600;1190
1498;1;3;2;36;35;2;1;1;75;84;3000;144;475;800
1499;2;1;2;60;24;2;1;1;45;199;6500;3000;1400;1702
1500;1;3;5;48;26;1;1;1;35;120;0;0;1100;2080
1501;1;6;6;60;63;2;1;1;45;234;0;0;610;1027
1502;1;5;2;48;41;2;1;1;90;275;25000;1000;1800;2260
1503;1;17;2;48;42;2;1;3;75;250;7000;1000;1600;2078
1504;2;1;1;48;37;4;2;1;46;110;0;0;900;1312
1505;2;5;2;60;44;2;1;3;45;65;4000;0;1400;1847
1506;1;2;1;36;36;2;1;3;95;200;5000;0;800;1158
1507;2;0;1;48;37;2;2;2;120;300;8000;2000;1500;2977
1508;2;6;2;24;39;2;1;1;75;58;2000;0;175;300
1509;2;20;2;60;54;2;1;3;75;0;10000;0;900;1056
1510;1;2;2;48;32;2;1;1;75;139;2000;80;460;1589
1511;1;22;2;48;45;2;1;1;45;208;11500;0;1000;1698
1512;1;4;6;12;28;2;1;1;45;99;0;0;250;1000
1513;2;1;1;60;25;2;1;3;45;0;0;0;1000;1310
1514;1;15;3;60;30;2;1;1;60;140;4000;1680;400;1320
1515;2;5;5;48;25;1;1;1;35;78;0;0;1000;1154
1516;1;14;2;60;37;2;1;1;60;79;3500;0;700;1700
1517;1;1;2;36;36;2;1;2;45;80;500;0;950;1566
1518;1;12;2;60;37;2;1;3;60;85;6000;0;1200;1731
1519;1;25;1;42;61;2;1;1;57;121;0;0;750;830
1520;1;20;2;36;41;2;1;3;90;250;13500;0;1900;2200
1521;1;1;2;48;33;2;1;1;45;104;6500;0;1150;1348
1522;1;6;2;48;33;2;1;3;45;78;3500;0;1100;1526
1523;1;2;5;48;34;1;1;1;45;157;4000;0;1450;1769
1524;1;1;1;48;42;2;1;1;94;192;0;0;1350;1819
1525;1;16;5;48;35;4;1;1;60;103;0;0;500;862
1526;2;6;5;60;38;2;1;1;45;75;0;0;1175;1800
1527;2;8;1;60;28;2;1;1;53;177;0;0;1900;2530
1528;2;0;5;36;21;1;2;1;35;75;0;0;690;790
1529;1;20;2;18;40;2;1;1;75;210;3500;0;800;1717
1530;1;0;2;24;39;2;1;4;35;0;10000;0;600;950
1531;1;5;2;60;43;2;1;1;75;105;5000;0;1000;1809
1532;2;6;3;36;29;1;1;2;35;68;1500;0;500;525
1533;1;2;5;24;19;1;1;2;35;50;50000;0;900;1472
1534;1;18;1;60;52;2;1;1;58;128;0;0;800;1235
1535;2;1;2;60;39;2;1;3;60;99999999;6000;3000;850;1104
1536;1;0;2;12;49;3;1;3;60;0;21000;0;1800;2309
1537;2;0;2;60;49;2;1;3;60;189;3500;0;1600;1815
1538;1;4;1;54;27;2;1;1;74;139;0;0;900;1132
1539;1;6;2;60;29;2;1;1;60;125;5000;0;1500;1531
1540;1;11;5;60;37;2;1;1;75;100;0;0;1150;1230
1541;2;1;5;48;25;1;1;2;35;50;0;0;1000;1041
1542;1;0;2;30;55;2;1;3;60;155;6000;0;500;635
1543;1;1;4;24;27;2;1;2;60;128;4000;0;400;1224
1544;2;10;2;36;43;2;1;3;60;99999999;4500;0;1000;1905
1545;1;40;2;48;60;2;1;3;75;183;5000;0;1200;1308
1546;2;0;6;60;32;2;1;1;75;160;0;0;1300;1350
1547;1;6;6;36;36;2;1;1;60;160;0;0;550;700
1548;1;5;5;48;22;1;1;1;35;75;27000;0;1300;1495
1549;2;0;6;60;34;2;2;1;60;0;0;0;1700;2329
1550;1;10;3;36;44;2;1;3;75;77;8000;0;900;943
1551;1;5;1;30;59;2;1;1;81;207;20000;0;700;1460
1552;1;11;2;48;42;2;1;1;75;180;3500;1200;700;1703
1553;1;17;2;24;53;2;1;1;75;132;4000;0;400;1195
1554;2;0;2;60;33;2;1;2;45;128;4500;0;1250;1442
1555;2;10;1;60;37;2;1;1;85;96;4000;850;1100;1340
1556;2;9;6;60;35;2;1;1;60;70;0;0;1500;1562
1557;1;19;1;60;41;2;1;1;88;125;0;0;1450;1564
1558;2;5;2;60;50;2;1;2;60;81;5000;0;1540;1770
1559;2;7;2;36;37;2;2;3;90;150;4500;3000;400;882
1560;1;8;1;36;33;2;1;1;78;175;0;0;1000;1187
1561;1;10;1;48;56;2;1;3;86;112;0;0;1000;1000
1562;1;20;2;36;43;2;1;1;60;80;3000;0;600;675
1563;1;0;2;36;62;2;1;4;45;73;5000;0;430;1132
1564;2;6;5;60;38;2;1;3;105;0;0;0;480;1481
1565;1;2;3;60;34;2;1;1;60;186;8000;4000;1250;1350
1566;2;0;2;48;29;2;2;4;45;391;6500;420;2000;2397
1567;1;12;2;48;49;2;1;2;45;80;4000;0;800;1228
1568;1;0;2;48;49;2;1;3;105;280;20000;0;800;1137
1569;1;9;1;36;34;1;1;1;49;136;0;0;800;1064
1570;2;13;6;36;35;2;1;1;75;70;0;0;450;450
1571;2;5;3;48;44;2;2;1;75;199;4600;0;1600;2631
1572;2;0;1;48;30;2;1;2;60;150;0;0;1300;1582
1573;1;3;1;60;44;2;1;3;74;140;2000;0;800;992
1574;1;2;6;60;23;1;1;1;45;175;7500;0;1500;1525
1575;2;20;2;60;50;2;2;3;45;125;3000;0;1500;1600
1576;1;8;5;48;26;1;1;1;35;78;0;0;500;1800
1577;1;8;2;36;48;2;1;1;45;75;3500;0;670;857
1578;2;1;2;48;42;5;1;1;35;210;6500;1500;1650;1679
1579;1;35;2;36;59;2;1;3;60;125;6000;0;500;1389
1580;2;7;6;48;22;2;1;3;45;0;0;0;1100;1729
1581;2;2;1;60;21;2;1;3;70;100;2000;0;1100;1260
1582;1;8;3;60;30;2;1;1;75;100;2000;192;1400;1460
1583;2;10;5;12;25;1;1;3;35;99999999;0;0;675;1387
1584;1;1;6;30;26;1;1;1;35;110;0;0;700;1340
1585;2;1;2;48;26;2;1;3;75;180;1600;0;1450;1610
1586;2;10;1;48;34;2;1;1;83;79;0;0;1200;1215
1587;1;4;2;60;32;2;2;1;75;183;8000;0;1170;1398
1588;2;11;2;36;37;2;2;3;60;205;13600;4500;450;625
1589;1;12;2;60;27;2;1;1;60;118;6000;800;900;1200
1590;1;2;5;60;26;1;1;1;35;117;0;0;1000;1724
1591;1;11;6;12;41;1;1;1;35;135;0;0;1000;1300
1592;1;8;2;48;26;2;1;3;90;113;3000;750;1200;1450
1593;1;5;5;60;21;1;1;1;35;60;0;0;1100;1134
1594;2;0;1;36;24;1;1;2;44;85;0;0;375;575
1595;1;16;2;60;30;2;1;1;45;135;5000;0;1000;1230
1596;1;15;2;36;35;2;1;1;60;146;3500;0;1600;2122
1597;2;4;1;48;26;1;1;3;50;150;0;0;1100;1335
1598;1;3;2;36;36;2;1;3;75;99999999;4000;0;1000;1818
1599;2;1;3;60;32;2;1;3;75;0;1200;0;1150;1565
1600;2;10;3;60;43;2;1;1;90;110;4500;1500;750;936
1601;2;0;2;48;39;2;2;2;45;132;3500;0;1000;1603
1602;1;41;6;24;59;2;1;1;60;177;0;0;500;1633
1603;2;0;2;36;32;2;1;4;75;74;4000;0;500;1104
1604;1;1;1;6;25;1;1;1;46;112;0;0;200;600
1605;2;0;5;36;38;2;2;3;75;125;11000;0;2500;3350
1606;1;2;5;60;28;1;1;1;35;220;0;0;1600;1739
1607;1;2;5;60;25;1;1;1;35;96;0;0;1300;1785
1608;1;11;5;60;41;4;2;1;35;100;0;0;1250;1549
1609;1;12;2;12;50;2;1;3;75;200;17000;3000;1250;1721
1610;1;2;2;48;33;2;1;1;75;100;6500;2000;1000;1234
1611;1;1;1;36;28;1;1;1;55;196;0;0;1200;1599
1612;1;4;2;60;26;2;1;1;45;152;4000;1200;950;1050
1613;1;1;1;36;29;2;1;3;54;86;0;0;500;1686
1614;1;5;2;24;42;2;1;1;45;113;7100;0;1800;3669
1615;1;14;2;36;39;2;1;1;75;200;5000;0;1000;1155
1616;2;0;6;60;46;1;1;1;35;150;0;0;1400;1490
1617;1;7;2;36;24;2;1;1;45;95;3000;0;1000;1597
1618;1;12;5;36;31;2;1;1;60;160;3000;1000;700;1100
1619;2;2;6;60;37;2;1;1;75;0;0;0;1385;1385
1620;1;17;2;48;42;2;1;1;90;450;8000;1800;1000;3313
1621;2;14;1;60;63;2;1;1;73;127;0;0;1400;1496
1622;2;0;1;36;18;1;1;2;40;51;0;0;500;500
1623;1;19;2;36;43;2;1;3;75;70;7000;0;1000;2335
1624;2;0;5;36;26;1;1;2;35;70;3500;350;375;500
1625;1;6;1;36;24;2;1;1;66;213;0;0;1000;1064
1626;1;14;1;48;29;2;1;1;52;70;0;0;800;1210
1627;2;0;5;48;28;5;2;1;35;280;0;0;1300;2058
1628;1;10;2;60;39;2;2;1;90;195;12000;0;1500;2659
1629;1;6;5;48;30;1;1;3;35;0;7000;0;700;1054
1630;1;20;2;60;43;2;1;2;60;138;20000;0;1000;1312
1631;1;12;1;60;38;2;1;1;96;205;3500;0;1400;1742
1632;1;3;1;48;29;2;1;1;59;137;0;0;800;889
1633;1;2;5;48;28;1;1;1;35;79;0;0;650;1379
1634;1;13;1;60;41;1;1;1;45;95;0;0;940;1379
1635;1;23;2;48;60;2;1;1;35;80;3000;0;1150;1242
1636;1;3;3;60;54;2;1;1;45;134;2000;0;1100;1286
1637;1;3;5;36;22;1;1;1;35;65;0;0;1000;1629
1638;1;2;2;30;38;2;1;1;75;159;11000;0;1280;1289
1639;1;30;2;24;57;2;1;3;45;40;17000;0;400;500
1640;1;10;2;24;42;2;1;3;75;70;4600;0;500;1104
1641;1;16;2;60;39;2;2;1;60;115;3000;0;800;1373
1642;1;2;1;48;31;2;1;1;67;67;0;0;970;1273
1643;1;2;6;36;24;2;1;1;60;102;0;0;900;1555
1644;1;11;2;60;27;2;1;1;60;125;2500;0;1100;1220
1645;1;8;2;24;35;2;2;3;75;180;12000;0;1000;2256
1646;1;37;5;36;52;2;1;1;60;240;0;0;1510;1625
1647;2;2;2;48;34;2;1;3;90;250;16000;2000;1500;1768
1648;2;0;1;48;39;2;1;3;45;0;0;0;700;987
1649;2;6;1;48;37;2;1;1;77;170;0;0;887;887
1650;2;4;1;36;27;4;1;1;47;116;0;0;1300;1700
1651;1;10;2;24;34;2;1;3;45;225;25000;0;1300;2063
1652;1;5;1;36;63;2;1;4;50;54;3000;0;550;700
1653;2;4;1;48;26;1;1;1;47;124;0;0;1500;1756
1654;1;9;2;48;23;1;1;1;35;123;7500;0;800;1111
1655;2;1;5;36;28;2;2;1;60;95;4000;0;500;625
1656;1;7;6;48;43;2;2;1;75;160;0;0;1350;1519
1657;2;2;2;60;27;2;2;1;60;115;4000;800;2250;2850
1658;1;2;2;48;52;2;1;1;75;218;3000;10;1400;1565
1659;1;10;2;60;40;2;1;3;90;301;2000;0;1100;1835
1660;1;12;2;48;48;2;1;1;45;293;12000;0;500;600
1661;1;4;2;60;33;2;1;1;75;128;3500;100;400;1244
1662;1;7;3;12;30;1;1;3;35;0;3000;0;600;670
1663;2;14;1;60;46;2;1;3;48;25;0;0;1700;2210
1664;2;2;6;48;29;2;1;1;75;96;6000;3000;1200;1521
1665;1;1;2;36;19;1;1;1;45;98;4000;0;200;1330
1666;2;1;1;48;35;2;1;1;81;55;1500;0;1300;1440
1667;2;0;1;48;37;2;1;2;60;154;0;0;1870;2217
1668;1;8;2;48;52;2;1;1;60;105;3500;0;1000;1887
1669;1;20;1;36;57;2;1;3;102;117;0;0;475;500
1670;1;2;5;48;20;1;1;1;35;318;99999999;0;740;1325
1671;1;0;2;24;28;2;1;2;45;219;6000;0;600;943
1672;1;7;2;60;25;2;1;1;60;102;3500;1500;1400;1432
1673;2;1;1;48;33;5;1;1;60;250;0;0;1300;1573
1674;1;0;2;48;37;2;1;3;60;107;18000;1700;800;1015
1675;1;2;5;30;23;1;1;1;35;60;0;0;600;1127
1676;2;8;1;24;44;2;1;1;68;83;40000;0;1300;1372
1677;2;4;0;48;47;2;2;3;45;99999999;99999999;99999999;1350;2172
1678;1;7;1;60;24;1;1;1;44;93;0;0;1100;1519
1679;1;1;5;60;25;1;1;1;35;105;0;0;1100;1222
1680;1;4;5;36;27;1;1;1;35;70;0;0;700;975
1681;2;15;2;60;58;2;2;1;60;117;6000;0;1500;1670
1682;1;25;1;24;45;4;1;3;53;183;93000;0;1900;3088
1683;2;0;5;60;20;1;1;1;35;120;5500;1200;1170;1362
1684;1;28;2;36;49;2;1;1;45;90;27000;0;600;1690
1685;1;0;2;60;25;2;1;3;60;0;5500;1000;1100;1650
1686;1;17;5;36;43;2;1;1;75;200;0;0;1000;2355
1687;2;2;2;60;38;2;2;1;75;74;3500;500;1700;1888
1688;1;11;2;60;41;2;1;1;60;313;7500;2000;2180;2654
1689;1;1;2;36;31;2;1;1;45;197;8000;300;1590;1597
1690;1;30;2;30;61;2;1;1;60;320;4000;0;700;1054
1691;1;6;5;60;38;1;1;1;35;210;0;0;1200;1823
1692;1;10;2;48;50;2;1;3;60;40;12000;0;1000;1303
1693;1;30;2;60;65;2;1;3;45;250;80000;0;1700;2290
1694;1;1;5;60;22;1;1;1;35;110;3500;0;1300;1517
1695;1;26;3;48;60;2;1;1;45;134;4200;2000;700;2684
1696;1;25;2;36;59;1;1;3;35;19;5500;1500;425;1175
1697;1;7;3;36;24;1;1;3;35;131;7500;0;1350;1406
1698;1;22;2;36;45;2;1;1;75;260;3000;0;1200;2267
1699;2;4;1;36;34;2;1;1;70;100;0;0;900;1150
1700;1;0;2;48;26;1;1;1;35;101;2000;0;1000;1300
1701;2;0;2;60;65;2;1;4;45;69;10000;0;1500;1750
1702;1;30;1;36;59;2;1;3;50;52;25000;0;1000;1298
1703;1;13;5;36;38;4;1;1;45;128;0;0;525;625
1704;1;3;2;60;27;2;1;1;75;122;4000;0;1400;1702
1705;1;0;6;36;20;1;1;2;45;150;0;0;450;500
1706;1;20;1;60;61;2;1;1;81;211;0;0;1475;1475
1707;1;5;1;60;31;2;1;1;86;109;0;0;830;1700
1708;1;25;2;48;55;2;1;1;60;139;5000;0;1000;1300
1709;1;8;1;60;26;2;1;1;59;140;0;0;1400;1538
1710;1;4;5;48;21;1;1;1;35;88;25000;0;1100;1200
1711;1;0;6;48;23;1;1;1;35;60;0;0;1000;1294
1712;1;7;5;60;27;1;1;3;35;39;0;0;1000;1678
1713;2;5;2;60;43;2;1;2;75;120;2000;40;1400;1600
1714;2;10;2;60;56;2;1;1;60;161;5000;0;1500;1844
1715;1;1;5;60;26;1;1;1;35;90;0;0;1000;1297
1716;1;1;2;36;20;2;1;3;45;110;11500;0;700;770
1717;2;0;1;36;23;2;1;2;81;60;0;0;450;450
1718;1;8;1;24;32;2;2;1;75;154;0;0;750;1258
1719;1;0;2;60;44;2;1;1;75;97;6500;0;1000;1147
1720;1;0;3;12;39;2;1;1;45;178;2000;0;150;550
1721;1;2;1;36;42;1;1;1;45;104;0;0;800;870
1722;1;12;2;36;42;2;1;3;60;0;15000;0;1000;1500
1723;1;20;2;12;49;2;1;3;60;500;10000;0;1000;3081
1724;1;0;2;60;25;2;1;3;45;0;2500;0;1500;1812
1725;1;2;1;24;26;1;1;3;55;200;0;0;600;1097
1726;2;0;6;60;43;2;1;3;75;144;7600;0;1465;1544
1727;2;0;1;24;23;2;2;1;83;80;0;0;425;590
1728;1;2;2;60;37;2;1;1;90;137;3000;1;1100;1563
1729;1;3;5;60;19;1;1;1;35;218;0;0;1100;1387
1730;2;2;3;60;36;2;1;1;75;129;3000;29;900;960
1731;2;2;1;60;33;2;1;1;80;196;0;0;1350;1364
1732;2;3;5;48;23;1;1;3;35;182;0;0;1100;1427
1733;1;0;2;36;32;2;1;3;90;0;17000;0;700;875
1734;1;0;2;60;23;2;1;4;60;47;3000;0;820;875
1735;1;10;1;60;28;2;1;1;78;325;18;3000;2250;2250
1736;1;24;2;36;39;2;1;1;90;90;12000;4000;700;1693
1737;2;12;1;60;37;2;1;3;84;92;0;0;1300;1850
1738;1;5;1;36;39;2;2;1;100;250;0;0;1400;3959
1739;1;25;2;60;43;2;1;3;60;62;12000;0;1000;1627
1740;2;3;6;60;21;1;1;1;35;146;0;0;1400;1646
1741;2;0;1;60;19;1;1;1;35;0;0;0;1200;1503
1742;1;17;1;48;36;2;1;1;56;105;0;0;1000;1295
1743;2;8;6;36;30;2;2;3;75;100;4000;1365;1220;1745
1744;1;10;2;24;45;4;1;1;35;77;14000;0;200;300
1745;2;10;6;36;44;2;2;3;75;0;0;0;1300;2276
1746;1;15;2;60;39;4;1;3;45;54;7000;0;1500;2230
1747;2;0;6;60;27;1;1;1;35;149;0;0;1500;1601
1748;1;8;6;48;24;2;1;1;45;56;0;0;770;1129
1749;1;17;2;48;43;2;1;1;75;251;5500;0;1100;1664
1750;2;0;2;60;34;2;1;2;75;65;5000;0;1000;1142
1751;2;0;2;48;21;1;1;2;60;160;2500;0;1220;1598
1752;1;37;2;60;56;3;1;1;35;300;10000;0;1300;1750
1753;2;0;6;42;23;1;1;2;35;0;0;0;1100;1135
1754;1;10;2;60;37;2;2;1;90;118;4500;0;1200;1296
1755;1;2;2;60;30;2;2;1;45;174;4000;0;2000;2250
1756;1;23;1;24;47;1;1;1;44;86;0;0;350;975
1757;1;7;1;48;59;2;1;1;83;233;3000;0;1250;1525
1758;2;0;1;36;32;2;1;3;89;285;0;0;1000;1304
1759;1;1;5;60;29;2;1;1;75;105;10000;0;700;1610
1760;1;27;2;60;56;2;1;1;45;122;3000;0;950;1386
1761;1;8;5;60;33;2;1;3;75;160;0;0;1200;1506
1762;2;8;5;48;29;1;2;3;35;0;0;0;1145;1145
1763;1;9;2;36;24;2;1;1;45;160;4000;2000;450;1388
1764;2;40;2;36;62;2;2;3;45;157;13500;0;1000;1300
1765;1;1;3;12;34;2;2;1;90;65;3000;0;425;1245
1766;1;15;2;60;41;2;1;3;90;0;9000;0;1500;1923
1767;1;2;5;36;21;1;1;2;35;105;0;0;300;495
1768;1;5;1;36;27;2;1;1;57;120;0;0;560;1163
1769;1;10;3;36;61;2;1;1;75;130;25000;0;350;400
1770;1;5;5;36;50;2;1;4;90;154;0;0;1000;1279
1771;1;3;1;48;51;2;1;3;90;99999999;0;0;1200;1240
1772;1;2;5;48;39;4;1;1;35;160;0;0;550;2340
1773;2;0;6;60;31;1;1;2;35;128;0;0;900;982
1774;1;5;2;60;48;2;1;1;60;187;3000;0;1300;1400
1775;1;11;2;36;46;2;1;1;45;120;5000;0;1075;1631
1776;1;0;2;60;31;3;1;3;35;200;4000;0;943;1018
1777;1;5;2;18;29;2;1;1;45;142;6000;3000;450;1678
1778;1;8;2;48;63;2;1;1;45;107;8000;0;600;790
1779;2;1;6;48;35;4;2;1;35;126;0;0;1300;1696
1780;1;11;1;60;28;2;1;1;59;144;0;0;1225;1360
1781;2;6;1;60;28;2;1;1;54;90;0;0;1700;1700
1782;2;0;6;60;22;1;1;2;35;55;0;0;1350;1400
1783;1;20;2;12;52;2;1;3;60;208;8500;0;400;1202
1784;1;2;2;60;31;2;1;1;60;121;4500;800;1450;1600
1785;1;7;3;60;29;2;1;1;60;51;3500;500;1000;1290
1786;2;0;5;60;25;2;2;1;45;148;0;0;1400;1557
1787;1;22;1;60;51;2;1;1;57;116;0;0;1300;1347
1788;1;15;2;36;47;2;1;1;75;152;13000;0;2700;3560
1789;1;1;5;36;19;1;1;2;35;118;0;0;1200;1426
1790;1;17;2;12;47;2;1;1;75;80;2500;0;400;1454
1791;2;3;5;12;26;1;1;1;35;120;3500;0;1000;1844
1792;1;6;2;6;50;2;2;3;75;100;30000;0;600;1282
1793;2;12;2;60;51;2;1;1;45;144;9000;0;1450;1490
1794;1;6;2;48;53;2;1;3;45;90;3500;0;900;1281
1795;1;0;2;60;26;2;1;1;45;150;3500;0;1310;1464
1796;1;2;5;48;19;1;1;2;35;87;0;0;900;1045
1797;2;3;2;24;60;2;1;3;90;50;16000;0;2750;2971
1798;2;0;1;60;34;2;1;3;75;0;4000;1000;1275;1325
1799;2;1;1;60;33;2;1;2;85;250;5000;0;1700;1878
1800;2;1;1;48;36;2;1;2;101;112;0;0;1550;1839
1801;1;2;1;60;29;1;1;1;47;121;0;0;1100;1100
1802;1;0;5;24;21;1;1;4;35;99999999;300000;0;1318;1318
1803;1;8;5;36;26;1;1;3;35;0;9000;2500;450;680
1804;1;4;6;60;28;2;1;1;60;143;0;0;1150;1630
1805;1;6;4;24;31;1;1;1;35;250;8000;0;1000;2436
1806;1;1;1;18;33;2;1;3;69;244;0;0;600;1150
1807;2;0;1;60;35;2;1;4;75;99999999;700;0;1800;2292
1808;1;0;3;48;45;2;1;1;75;194;3000;100;1000;1429
1809;1;25;2;36;50;2;1;3;90;210;75000;0;900;1125
1810;2;5;1;60;37;2;2;1;131;257;0;0;2200;2538
1811;1;1;1;48;28;2;1;3;75;0;0;0;400;1415
1812;1;14;2;24;50;2;1;1;60;92;99999999;99999999;1650;2261
1813;1;28;2;42;50;3;1;1;35;175;6000;0;1150;1397
1814;1;3;2;60;38;2;1;2;75;90;3000;0;930;1135
1815;1;15;2;48;31;2;1;1;60;171;7000;0;1200;1290
1816;1;15;2;36;58;2;1;3;60;159;9000;0;687;687
1817;1;20;2;18;52;2;2;1;75;166;50000;0;800;1017
1818;1;10;2;36;26;2;1;1;60;100;3000;1800;500;690
1819;1;1;3;36;34;2;1;1;45;100;1800;1500;700;1296
1820;1;18;6;60;43;2;1;1;75;160;0;0;2000;2240
1821;1;0;5;36;24;1;1;3;35;59;0;0;500;1400
1822;1;1;5;60;21;1;1;1;35;142;3500;0;1650;2151
1823;1;11;2;60;30;1;1;1;35;53;875;325;750;850
1824;1;13;2;24;32;2;1;1;75;305;8000;0;1400;2060
1825;1;5;2;60;35;2;1;1;75;185;5000;1500;1350;1553
1826;2;2;3;60;32;2;2;1;75;142;4000;0;1300;1566
1827;1;5;2;60;36;2;1;1;75;107;12000;2000;600;1735
1828;1;11;2;60;38;2;1;1;60;153;3000;0;1650;1816
1829;2;10;5;60;30;4;2;1;35;66;0;0;280;855
1830;2;1;1;60;41;2;1;1;52;65;0;0;850;882
1831;1;0;2;36;61;2;1;4;45;111;6000;0;750;857
1832;2;3;2;60;22;1;1;3;35;100;10000;0;800;990
1833;1;10;2;24;47;2;1;1;60;131;6000;0;250;1400
1834;1;25;3;36;49;2;1;1;60;125;5000;0;400;1062
1835;1;3;5;60;23;1;1;3;35;110;8000;2000;1550;1750
1836;1;18;2;24;52;2;1;1;75;113;11000;0;370;1555
1837;1;2;6;36;25;1;1;1;35;80;0;0;600;1104
1838;1;23;2;24;57;2;1;1;45;93;2500;0;600;1118
1839;2;28;2;60;57;3;2;1;35;227;15000;0;1700;1875
1840;1;6;5;60;28;4;1;1;35;81;0;0;1500;1878
1841;2;3;1;60;31;2;1;1;101;110;0;0;1150;1152
1842;1;5;6;36;49;2;1;4;60;44;8000;0;400;428
1843;1;20;2;36;35;2;1;1;75;175;12000;0;1500;1700
1844;1;4;5;18;29;2;1;3;75;0;0;0;175;225
1845;2;1;1;24;31;4;1;2;41;58;99999999;99999999;200;300
