ID,Departamento,Region,Grado_Academico,Sexo,Canal_empleado,Tiempo_emtrenamiento,Edad,Calificacion_ano_anterior,Duracion_servicio,KPIs>80%,Premio_ganado,Puntuacion_Promedio,Promovido
14262,Technology,region_23,Master's & above,m,sourcing,1,43,2,7,0,0,77,0
14266,Operations,region_22,Bachelor's,f,other,1,36,4,4,1,0,60,0
14268,Analytics,region_24,Bachelor's,m,sourcing,1,28,5,4,0,0,83,1
14269,Procurement,region_22,Master's & above,f,sourcing,3,35,3,5,0,0,71,0
14270,Operations,region_15,Bachelor's,m,other,1,34,3,7,1,0,61,0
14271,Procurement,region_20,Bachelor's,m,other,2,26,1,3,1,0,69,0
14272,Sales & Marketing,region_4,Bachelor's,m,other,1,37,1,7,1,0,50,1
14273,Sales & Marketing,region_22,Bachelor's,f,referred,1,28,5,4,0,0,59,0
14274,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,55,2,18,0,0,52,0
14275,Operations,region_2,Bachelor's,f,other,1,31,2,7,1,0,55,0
14277,Analytics,region_22,Bachelor's,m,other,1,27,4,2,1,0,85,0
14278,Operations,region_32,Bachelor's,f,sourcing,1,32,4,3,1,0,61,0
14279,Analytics,region_32,Bachelor's,m,other,1,29,3,1,0,0,87,0
14280,Technology,region_29,Bachelor's,m,other,1,27,2,2,1,0,81,0
14281,Technology,region_31,Bachelor's,m,other,1,31,2,7,0,0,81,0
14283,Operations,region_29,Bachelor's,m,other,2,34,5,2,1,0,64,0
14284,Sales & Marketing,region_10,Master's & above,f,other,1,33,3,7,0,0,53,0
14285,Analytics,region_30,Bachelor's,m,sourcing,1,34,4,8,0,0,87,0
14286,Operations,region_13,Bachelor's,m,other,1,30,5,3,1,0,91,1
14288,Analytics,region_7,Bachelor's,m,other,1,39,5,8,0,0,87,0
14289,Sales & Marketing,region_22,Bachelor's,f,other,2,29,3,3,1,0,47,1
14290,Operations,region_22,Bachelor's,f,other,1,24,4,2,0,0,65,0
14291,Analytics,region_5,Bachelor's,m,other,2,25,3,2,0,0,79,0
14293,Operations,region_3,Bachelor's,m,sourcing,1,29,4,4,0,0,61,0
14294,Procurement,region_26,Bachelor's,m,other,2,30,2,7,0,0,72,0
14295,Operations,region_2,Bachelor's,f,referred,1,33,4,7,0,0,61,0
14300,Legal,region_2,Bachelor's,m,other,1,29,4,2,0,0,59,0
14301,Procurement,region_7,Bachelor's,m,sourcing,2,32,3,8,0,0,74,0
14302,Procurement,region_10,Bachelor's,f,other,2,31,1,4,0,0,69,0
14303,Operations,region_26,Bachelor's,m,other,1,28,5,4,0,0,57,0
14304,Technology,region_31,Bachelor's,m,other,1,48,3,7,0,0,74,0
14305,Sales & Marketing,region_13,Master's & above,m,other,1,42,3,7,0,0,47,0
14306,Sales & Marketing,region_13,Bachelor's,m,other,1,51,4,2,0,1,53,0
14308,Sales & Marketing,region_13,Master's & above,m,sourcing,1,52,4,5,0,0,46,0
14309,Analytics,region_2,Bachelor's,m,sourcing,1,28,1,2,0,1,89,0
14311,Analytics,region_22,Bachelor's,m,referred,2,29,3,3,1,0,80,0
14312,Operations,region_26,Below Secondary,m,sourcing,1,25,,1,0,0,60,0
14313,Technology,region_13,Bachelor's,f,sourcing,1,29,1,2,0,0,79,0
14316,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,31,3,7,0,0,58,1
14318,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,29,5,2,0,0,51,0
14319,Operations,region_12,Master's & above,f,other,1,43,5,13,1,0,51,0
14320,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,4,2,0,0,47,0
14321,Technology,region_7,Master's & above,m,referred,1,36,5,9,1,0,78,0
14324,Operations,region_2,Master's & above,f,sourcing,1,39,3,7,1,0,59,0
14325,Sales & Marketing,region_32,Bachelor's,m,other,1,43,3,7,0,0,50,0
14326,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,33,5,6,0,0,47,0
14327,Procurement,region_27,Bachelor's,f,other,1,34,4,4,1,0,72,1
14328,Finance,region_7,Bachelor's,f,sourcing,1,29,3,2,0,0,72,1
14329,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,25,3,2,1,0,47,0
14330,HR,region_2,Bachelor's,m,sourcing,1,33,1,4,0,0,52,0
14331,Operations,region_22,Bachelor's,m,other,1,27,,1,0,0,73,1
14332,Operations,region_26,Bachelor's,f,other,1,34,3,4,1,0,57,0
14333,Sales & Marketing,region_2,Master's & above,f,sourcing,3,46,2,7,0,0,50,0
14334,Analytics,region_29,Bachelor's,m,other,1,32,4,7,0,0,85,0
14335,Operations,region_8,Master's & above,f,sourcing,1,39,5,9,1,0,60,0
14336,Procurement,region_5,Master's & above,f,other,2,37,3,9,0,0,67,0
14337,Operations,region_7,Bachelor's,m,sourcing,1,30,5,7,0,0,70,1
14341,Sales & Marketing,region_15,Bachelor's,f,other,1,35,3,7,0,0,49,0
14342,Technology,region_4,Bachelor's,m,other,1,51,3,16,1,0,80,0
14343,Analytics,region_28,Master's & above,m,other,1,30,,1,1,0,84,0
14344,Sales & Marketing,region_30,Master's & above,m,sourcing,1,46,2,6,1,0,44,0
14345,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,46,4,3,0,0,53,0
14346,Sales & Marketing,region_29,Bachelor's,f,other,1,32,2,6,0,0,48,0
14347,Sales & Marketing,region_32,Bachelor's,m,sourcing,2,33,1,7,0,0,53,0
14348,Procurement,region_31,Bachelor's,m,sourcing,8,26,3,2,1,0,68,0
14350,Analytics,region_14,Master's & above,m,other,1,35,3,9,0,0,84,0
14351,Sales & Marketing,region_17,Bachelor's,m,other,1,40,3,6,1,0,51,0
14353,R&D,region_2,Master's & above,m,other,1,41,5,11,1,0,82,0
14355,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,41,3,14,0,0,46,0
14356,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,42,,1,1,0,47,0
14357,Technology,region_19,Bachelor's,m,other,1,30,3,6,0,0,78,0
14360,Operations,region_8,Bachelor's,m,sourcing,1,35,4,5,1,0,62,0
14361,R&D,region_4,Bachelor's,m,other,1,36,3,7,0,0,84,0
14362,Technology,region_13,Master's & above,m,sourcing,1,41,2,11,0,0,78,0
14365,Procurement,region_2,Bachelor's,m,sourcing,5,28,2,2,0,0,69,0
14367,Operations,region_15,Bachelor's,m,other,1,41,4,6,1,0,61,0
14368,Operations,region_15,Bachelor's,f,sourcing,1,30,5,5,1,0,60,0
14369,Analytics,region_7,Master's & above,m,other,1,32,3,3,0,0,89,0
14371,Technology,region_16,Master's & above,m,sourcing,2,37,3,4,0,0,77,0
14372,Operations,region_26,Bachelor's,m,other,1,25,5,4,0,0,61,0
14373,Operations,region_7,Bachelor's,m,sourcing,1,36,3,6,0,0,59,0
14374,Technology,region_2,Bachelor's,m,other,1,24,,1,0,0,83,0
14375,R&D,region_22,Bachelor's,m,other,2,27,5,2,1,0,89,0
14376,R&D,region_9,Bachelor's,m,sourcing,1,31,3,5,1,0,82,1
14377,Sales & Marketing,region_11,Bachelor's,m,other,1,34,4,3,0,0,49,0
14378,Technology,region_31,Bachelor's,f,other,2,32,3,7,0,0,76,0
14379,Procurement,region_7,Master's & above,m,other,2,37,5,6,0,0,69,0
14380,Analytics,region_29,Bachelor's,f,sourcing,1,30,4,4,1,0,82,0
14381,Operations,region_2,Bachelor's,m,sourcing,2,41,3,5,0,0,61,0
14382,Sales & Marketing,region_22,Bachelor's,f,other,3,28,4,5,0,0,54,0
14383,Procurement,region_15,Bachelor's,m,sourcing,1,29,3,4,0,0,71,0
14385,Operations,region_15,Bachelor's,f,referred,1,32,5,4,1,0,67,0
14387,Procurement,region_2,Bachelor's,m,other,3,25,5,2,0,0,80,1
14389,Technology,region_23,Master's & above,m,sourcing,1,34,3,4,0,0,80,0
14391,Sales & Marketing,region_28,Master's & above,m,referred,1,32,5,3,1,0,40,0
14393,Operations,region_32,Bachelor's,f,sourcing,1,33,5,4,0,0,61,0
14394,Technology,region_7,Bachelor's,f,other,1,28,1,2,0,0,81,0
14396,Operations,region_2,Bachelor's,m,other,1,41,4,11,0,0,62,0
14397,Operations,region_15,Bachelor's,m,sourcing,1,37,3,11,0,0,62,0
14398,Sales & Marketing,region_7,Bachelor's,f,other,1,30,3,2,0,0,59,1
14399,Sales & Marketing,region_15,Master's & above,m,other,1,29,3,2,1,0,51,0
14400,Procurement,region_2,Master's & above,m,sourcing,1,48,5,18,1,0,65,0
14402,HR,region_2,Below Secondary,f,other,1,20,3,1,0,0,51,0
14403,HR,region_7,Bachelor's,f,other,2,31,2,3,0,0,46,0
14404,Procurement,region_2,Master's & above,f,sourcing,6,40,4,10,0,0,65,0
14405,Procurement,region_7,Bachelor's,m,other,1,27,4,3,0,0,73,0
14406,Sales & Marketing,region_22,,f,other,1,27,4,2,0,0,48,0
14409,Sales & Marketing,region_16,Bachelor's,m,other,1,41,3,10,0,0,47,0
14410,Finance,region_11,Bachelor's,m,sourcing,1,34,1,9,0,0,60,0
14411,HR,region_2,Bachelor's,f,sourcing,1,32,5,5,1,0,49,1
14412,Sales & Marketing,region_13,Bachelor's,m,other,1,27,5,4,0,0,54,0
14413,Sales & Marketing,region_1,Bachelor's,m,other,1,42,5,8,0,0,58,0
14417,Operations,region_11,Master's & above,m,other,2,37,3,9,1,0,58,0
14418,Operations,region_6,Bachelor's,m,other,1,28,,1,0,0,56,0
14419,Operations,region_2,Master's & above,m,sourcing,1,51,5,9,1,0,55,0
14420,Operations,region_31,Master's & above,f,sourcing,1,36,4,5,1,0,60,0
14421,Operations,region_2,Bachelor's,f,other,1,35,5,7,0,0,60,0
14422,Analytics,region_2,Bachelor's,m,other,1,41,3,2,1,0,90,0
14424,Operations,region_22,Bachelor's,f,other,1,35,4,4,0,0,58,0
14425,Sales & Marketing,region_2,,m,other,1,26,,1,0,0,48,0
14426,Operations,region_2,Master's & above,m,other,1,48,5,18,1,0,62,0
14427,Sales & Marketing,region_2,,f,other,1,23,4,2,0,0,52,0
14428,Sales & Marketing,region_25,Master's & above,m,other,1,33,5,5,1,0,48,0
14431,Procurement,region_2,Below Secondary,m,sourcing,1,23,,1,0,0,68,0
14432,Operations,region_15,Bachelor's,m,other,1,37,5,10,1,0,60,0
14433,Finance,region_2,Bachelor's,m,sourcing,3,25,,1,1,0,54,0
14436,Analytics,region_7,Master's & above,m,other,1,40,2,5,0,0,89,0
14437,Legal,region_2,Bachelor's,m,other,1,33,2,5,0,0,60,0
14438,Technology,region_25,Master's & above,f,sourcing,1,37,3,10,0,0,75,0
14439,Sales & Marketing,region_23,Master's & above,m,other,1,37,2,9,0,0,51,0
14441,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,27,,1,0,0,48,0
14442,Procurement,region_22,Bachelor's,m,other,1,31,3,2,0,0,71,0
14444,Sales & Marketing,region_12,Bachelor's,f,other,1,26,5,3,0,0,51,0
14445,Technology,region_2,Bachelor's,m,referred,2,37,5,10,1,0,83,0
14446,Sales & Marketing,region_32,Bachelor's,f,other,1,29,4,4,0,0,53,0
14447,Procurement,region_15,Bachelor's,f,sourcing,1,31,4,5,0,0,65,0
14448,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,42,3,7,0,0,50,0
14450,Sales & Marketing,region_2,Master's & above,m,sourcing,1,45,5,15,0,0,53,0
14451,Sales & Marketing,region_23,Master's & above,f,sourcing,1,33,3,4,0,0,51,0
14452,Operations,region_8,Bachelor's,f,other,1,25,,1,0,0,55,0
14453,Sales & Marketing,region_2,Master's & above,f,other,1,39,1,11,0,0,50,0
14455,Operations,region_22,Bachelor's,m,sourcing,2,34,3,8,1,0,58,1
14457,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,30,1,6,0,0,49,0
14458,Sales & Marketing,region_31,Master's & above,f,sourcing,1,43,3,6,0,0,51,0
14459,Operations,region_26,Bachelor's,m,other,1,30,4,3,0,0,61,0
14460,Sales & Marketing,region_27,Bachelor's,m,sourcing,4,27,1,4,0,0,48,0
14461,Operations,region_16,Master's & above,m,other,1,47,5,4,1,0,62,0
14463,Legal,region_2,Bachelor's,m,other,1,32,3,5,1,0,59,0
14464,Technology,region_7,Master's & above,f,other,1,35,3,7,0,0,80,0
14466,Analytics,region_22,Bachelor's,m,other,2,32,2,5,0,0,82,0
14470,Technology,region_17,Master's & above,m,other,1,36,3,9,0,1,99,1
14471,Operations,region_23,Bachelor's,f,sourcing,1,27,5,4,1,0,59,0
14472,R&D,region_12,Bachelor's,m,other,1,30,3,2,1,1,86,0
14473,Sales & Marketing,region_21,Bachelor's,f,sourcing,1,33,1,8,0,0,50,0
14474,Technology,region_13,Bachelor's,m,sourcing,2,24,5,2,1,0,86,0
14475,Sales & Marketing,region_2,Master's & above,m,sourcing,1,34,2,5,0,0,48,0
14476,Legal,region_7,Bachelor's,m,other,1,34,4,4,0,0,56,0
14477,Procurement,region_17,Bachelor's,f,other,1,30,,1,1,0,72,0
14478,Sales & Marketing,region_22,Bachelor's,f,other,1,28,4,5,1,0,55,0
14481,Procurement,region_22,Master's & above,f,other,1,35,4,8,0,0,68,0
14483,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,32,2,3,0,0,51,0
14484,Operations,region_15,Master's & above,m,sourcing,1,52,4,4,0,0,63,0
14486,Analytics,region_22,Bachelor's,m,referred,1,29,5,5,1,0,83,0
14487,Legal,region_27,Bachelor's,f,other,1,28,,1,0,0,64,0
14490,Operations,region_2,Bachelor's,m,other,1,40,5,4,1,0,57,0
14494,Legal,region_22,Bachelor's,m,referred,1,29,3,3,1,0,60,1
14495,Operations,region_22,Bachelor's,f,other,1,35,1,9,0,0,57,0
14497,Sales & Marketing,region_21,Bachelor's,f,sourcing,1,30,3,6,0,0,52,0
14498,Analytics,region_22,Master's & above,m,sourcing,3,43,3,12,0,0,85,0
14499,Sales & Marketing,region_32,Bachelor's,m,other,2,31,3,4,0,0,53,0
14500,Operations,region_7,Bachelor's,m,other,1,29,4,7,0,0,60,0
14501,Sales & Marketing,region_2,Master's & above,f,other,1,45,2,2,0,0,49,0
14502,Technology,region_7,Master's & above,m,other,1,54,4,7,0,0,81,1
14503,HR,region_31,Bachelor's,m,sourcing,1,32,5,2,1,0,54,0
14505,Sales & Marketing,region_2,Master's & above,f,other,1,60,2,19,0,0,43,0
14506,Procurement,region_22,Master's & above,m,other,1,39,1,13,0,0,71,0
14508,Technology,region_10,Bachelor's,m,other,1,25,3,1,1,0,77,0
14510,HR,region_7,Bachelor's,m,sourcing,1,33,4,5,0,0,55,1
14511,Technology,region_31,Bachelor's,m,sourcing,1,31,4,2,1,0,77,0
14512,Technology,region_7,Bachelor's,m,other,2,31,3,2,0,0,82,0
14513,Sales & Marketing,region_19,Bachelor's,m,other,1,38,2,11,0,0,52,0
14514,Sales & Marketing,region_15,Bachelor's,m,other,1,39,3,12,0,0,51,0
14515,Analytics,region_7,Bachelor's,m,other,1,40,3,6,1,0,84,0
14516,Legal,region_22,Bachelor's,m,sourcing,1,25,,1,1,0,60,0
14518,Procurement,region_13,Master's & above,m,sourcing,1,37,1,5,0,0,66,0
14519,Sales & Marketing,region_7,Bachelor's,m,sourcing,3,30,4,6,1,0,46,1
14520,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,35,3,5,1,0,53,0
14521,Finance,region_30,Bachelor's,f,sourcing,1,28,4,4,1,0,58,1
14522,Operations,region_15,Bachelor's,m,sourcing,2,36,1,10,0,0,57,0
14523,Analytics,region_32,Bachelor's,m,sourcing,1,27,3,2,0,0,88,0
14524,Analytics,region_16,Bachelor's,m,sourcing,1,39,4,10,0,0,83,0
14528,Procurement,region_2,Bachelor's,m,other,2,41,3,7,1,0,69,0
14529,Sales & Marketing,region_2,,m,other,1,28,1,3,0,0,52,0
14532,Sales & Marketing,region_7,Master's & above,m,sourcing,1,32,3,5,0,0,53,0
14533,Analytics,region_22,,f,other,1,28,3,4,1,0,83,0
14535,Finance,region_7,Bachelor's,f,sourcing,1,29,3,5,0,0,60,0
14536,Sales & Marketing,region_4,Bachelor's,m,other,1,28,3,3,0,0,49,0
14537,Sales & Marketing,region_23,Bachelor's,m,other,1,47,3,14,0,0,48,0
14539,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,35,5,10,0,0,46,0
14540,Sales & Marketing,region_7,Master's & above,f,other,2,40,3,11,0,0,61,1
14542,Sales & Marketing,region_15,,m,other,1,25,4,2,0,0,45,0
14543,Procurement,region_2,Master's & above,f,other,1,41,3,11,0,0,72,0
14544,Procurement,region_7,Bachelor's,f,sourcing,1,25,3,2,0,0,69,0
14545,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,31,3,4,0,0,55,0
14548,Sales & Marketing,region_25,Master's & above,f,other,1,39,5,9,0,0,48,0
14553,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,5,5,1,0,48,0
14555,Procurement,region_2,Bachelor's,m,other,1,36,4,6,1,0,73,0
14556,Sales & Marketing,region_7,Master's & above,m,other,1,35,5,4,1,0,47,1
14557,Technology,region_15,Bachelor's,f,other,2,40,3,14,0,0,81,0
14558,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,25,4,2,0,0,48,0
14559,Sales & Marketing,region_34,Bachelor's,m,other,2,25,3,2,0,0,48,0
14560,Analytics,region_26,Bachelor's,m,other,2,30,5,4,1,0,88,0
14561,Procurement,region_2,Bachelor's,m,other,1,51,5,4,0,0,66,0
14562,Technology,region_16,Bachelor's,m,other,1,29,2,3,0,0,83,0
14563,Technology,region_34,Bachelor's,m,sourcing,2,30,3,5,1,0,82,0
14564,Operations,region_27,Bachelor's,m,sourcing,2,30,3,6,0,0,60,0
14565,Operations,region_2,Bachelor's,f,other,1,38,5,5,0,0,58,0
14566,Procurement,region_2,Bachelor's,f,sourcing,1,35,1,3,0,0,71,0
14568,Technology,region_2,Bachelor's,m,other,4,31,4,7,0,0,79,0
14569,Technology,region_2,Bachelor's,m,referred,1,30,4,2,0,0,83,0
14571,Technology,region_16,Bachelor's,f,sourcing,1,32,1,7,0,0,86,0
14574,Sales & Marketing,region_9,Bachelor's,f,sourcing,1,29,3,5,0,0,53,0
14575,Sales & Marketing,region_22,Bachelor's,f,other,2,27,3,2,0,0,49,0
14576,HR,region_14,Bachelor's,m,other,1,39,3,11,0,0,53,0
14577,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,55,3,16,0,0,45,0
14579,Operations,region_30,Bachelor's,m,sourcing,1,28,5,5,1,0,62,0
14581,Technology,region_2,Bachelor's,f,sourcing,1,22,4,2,1,0,77,0
14582,Operations,region_22,Master's & above,m,sourcing,1,47,5,7,1,0,60,0
14584,Operations,region_4,Master's & above,m,sourcing,1,34,3,7,0,0,59,0
14586,Procurement,region_11,Bachelor's,f,sourcing,1,31,5,7,1,0,74,0
14587,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,34,3,6,0,0,48,0
14588,Operations,region_31,Bachelor's,m,other,1,44,5,4,1,0,57,0
14589,HR,region_16,Below Secondary,m,sourcing,1,24,4,2,1,0,51,0
14591,HR,region_28,Bachelor's,f,sourcing,1,34,3,4,1,0,49,0
14593,Procurement,region_15,Bachelor's,m,other,1,34,4,9,1,0,68,0
14594,Sales & Marketing,region_13,Master's & above,f,sourcing,1,34,1,2,0,0,50,0
14595,Sales & Marketing,region_30,Master's & above,m,sourcing,1,47,2,16,0,0,47,0
14596,Technology,region_7,Master's & above,m,sourcing,1,56,4,14,0,0,83,0
14598,Finance,region_2,Bachelor's,m,sourcing,2,25,3,3,0,0,56,0
14600,Operations,region_26,Bachelor's,m,other,1,25,,1,0,0,59,0
14601,Procurement,region_2,Master's & above,m,other,2,31,3,6,0,0,72,0
14605,Legal,region_2,Master's & above,m,sourcing,1,53,3,19,0,0,60,0
14607,Operations,region_16,Bachelor's,f,other,1,27,,1,1,0,60,0
14608,Procurement,region_31,Bachelor's,f,other,1,29,4,2,1,0,71,0
14609,Technology,region_10,Master's & above,m,other,1,36,4,5,0,0,75,0
14610,Technology,region_33,Bachelor's,m,sourcing,1,45,3,14,0,0,73,0
14611,R&D,region_2,Bachelor's,m,other,1,38,5,9,1,0,84,0
14612,Operations,region_7,Master's & above,f,sourcing,1,39,3,12,0,0,55,0
14613,Operations,region_2,,f,sourcing,1,43,3,4,0,0,64,0
14614,Analytics,region_29,Bachelor's,m,sourcing,1,32,2,2,1,0,87,0
14617,Sales & Marketing,region_29,Master's & above,m,other,1,34,3,8,0,0,51,0
14620,Procurement,region_24,Bachelor's,f,other,1,32,1,6,0,0,65,0
14621,Sales & Marketing,region_30,Bachelor's,m,other,1,31,4,6,0,0,47,0
14622,Sales & Marketing,region_2,Master's & above,m,other,1,47,3,9,1,0,49,1
14623,Sales & Marketing,region_2,Bachelor's,m,other,1,38,4,5,0,0,52,0
14624,Sales & Marketing,region_13,Bachelor's,m,other,1,52,5,13,0,0,53,0
14625,Finance,region_2,Bachelor's,m,other,1,33,5,5,1,0,59,0
14626,Operations,region_4,Bachelor's,m,sourcing,1,36,5,10,0,0,54,0
14627,Technology,region_2,Master's & above,m,other,1,49,3,20,1,0,80,0
14630,Technology,region_29,Master's & above,m,sourcing,2,30,3,2,1,0,78,0
14631,Analytics,region_31,Bachelor's,m,sourcing,1,28,4,2,0,0,82,0
14632,Sales & Marketing,region_23,Master's & above,m,other,1,40,3,9,1,0,49,0
14634,Procurement,region_2,Below Secondary,m,other,1,25,,1,0,0,72,0
14635,Sales & Marketing,region_2,,m,sourcing,1,26,1,2,0,0,48,0
14636,Sales & Marketing,region_2,,m,sourcing,1,30,5,8,1,0,50,0
14637,Finance,region_2,Bachelor's,m,sourcing,2,30,3,4,1,0,58,0
14638,Analytics,region_25,Bachelor's,f,other,1,29,,1,0,0,84,1
14639,Finance,region_22,Below Secondary,m,other,1,23,,1,0,0,65,0
14641,Operations,region_16,Bachelor's,m,sourcing,2,27,,1,1,0,59,0
14642,Technology,region_2,Master's & above,f,other,1,48,1,2,0,0,81,0
14643,Sales & Marketing,region_13,,m,sourcing,1,40,3,4,0,0,45,0
14645,Sales & Marketing,region_2,Bachelor's,m,other,1,34,3,8,0,0,51,0
14646,Sales & Marketing,region_1,Master's & above,f,other,1,31,4,4,0,0,53,0
14647,Analytics,region_29,Master's & above,m,sourcing,4,34,5,2,1,0,81,0
14648,Sales & Marketing,region_14,Bachelor's,f,sourcing,1,28,,1,0,0,51,0
14649,Technology,region_26,Master's & above,f,other,1,40,3,3,0,0,82,0
14650,Sales & Marketing,region_1,Master's & above,m,other,1,49,3,15,0,0,64,1
14651,R&D,region_4,Master's & above,m,sourcing,2,41,5,4,0,0,93,0
14652,Sales & Marketing,region_22,Bachelor's,m,other,1,27,,1,0,0,48,0
14653,Procurement,region_29,Master's & above,f,sourcing,1,32,1,4,0,0,70,0
14654,Technology,region_2,Bachelor's,m,sourcing,1,31,5,8,0,0,81,0
14657,Procurement,region_26,Bachelor's,m,other,1,29,1,4,0,0,79,1
14658,HR,region_32,Bachelor's,m,sourcing,1,32,3,9,0,0,48,0
14661,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,26,3,2,0,0,48,0
14662,Operations,region_7,Master's & above,m,sourcing,1,38,5,4,1,0,60,0
14663,Finance,region_22,Bachelor's,f,sourcing,2,27,4,4,0,0,63,0
14664,Operations,region_6,Bachelor's,m,sourcing,1,30,5,2,1,0,59,0
14666,Operations,region_23,Bachelor's,m,other,1,35,4,7,0,0,61,0
14668,Sales & Marketing,region_2,Bachelor's,m,other,1,31,1,2,0,0,51,0
14671,Sales & Marketing,region_30,Bachelor's,m,other,1,28,,1,0,0,51,0
14673,Operations,region_22,Bachelor's,f,sourcing,1,43,4,11,1,0,58,0
14674,Sales & Marketing,region_2,Bachelor's,m,other,1,32,5,7,1,0,53,1
14675,Technology,region_33,Bachelor's,m,sourcing,1,54,3,25,0,0,79,0
14676,Operations,region_25,Bachelor's,m,other,1,28,,1,1,0,60,0
14677,Analytics,region_5,Bachelor's,m,other,1,35,3,4,0,0,83,0
14678,Analytics,region_33,Bachelor's,m,sourcing,1,30,3,5,0,0,88,0
14680,HR,region_2,Bachelor's,f,other,1,42,3,13,0,0,52,0
14681,Sales & Marketing,region_7,,m,other,1,29,3,3,1,0,45,0
14684,Technology,region_2,Bachelor's,f,other,1,28,1,5,1,0,80,1
14690,Procurement,region_2,Master's & above,m,sourcing,1,30,3,4,0,0,69,0
14692,HR,region_13,Bachelor's,f,other,1,28,4,5,1,0,49,0
14693,Sales & Marketing,region_28,Master's & above,m,sourcing,1,35,3,9,0,0,46,0
14694,Procurement,region_2,Master's & above,f,other,1,33,3,3,1,0,74,0
14697,Finance,region_30,Bachelor's,m,other,1,27,1,5,0,0,61,0
14699,Operations,region_12,Bachelor's,m,sourcing,1,28,5,2,0,0,60,0
14701,Procurement,region_15,Master's & above,m,other,1,45,4,11,1,0,71,0
14702,Legal,region_20,Bachelor's,m,other,1,31,5,2,1,0,60,0
14703,Sales & Marketing,region_32,Bachelor's,m,other,1,33,3,5,0,0,49,0
